timestamp,type,close,average20,average40,shares,amount
Fri May 20 2022 09:15,SELLZERO,3806.95,3809.999999999999,3814.315,-1,3855.5
Thu May 19 2022 12:00,BUY,3749.35,3749.1,3774.1812500000005,0,106.15000000000009
Wed May 18 2022 14:00,BUYZERO,3800.55,3767.6700000000005,3764.6174999999994,1,-3694.4
Wed May 18 2022 10:00,SELL,3800,3806.7475000000004,3779.00625,0,105.59999999999991
Tue May 17 2022 13:15,SELLZERO,3773.6,3785.8225000000007,3786.4950000000003,-1,3879.2
Tue May 17 2022 11:30,BUY,3770.25,3769.0850000000005,3787.78625,0,108.94999999999982
Tue May 17 2022 11:00,SELLZERO,3761.15,3766.8574999999996,3785.976250000001,-1,3870.1
Tue May 17 2022 10:45,BUY,3781.35,3767.225,3785.3962500000007,0,88.75
Tue May 17 2022 10:15,SELLZERO,3761.8,3768.6275,3783.5800000000004,-1,3850.55
Mon May 16 2022 11:00,BUY,3717.65,3717.359999999999,3743.2562499999995,0,132.9000000000001
Mon May 16 2022 10:45,SELLZERO,3711,3715.409999999999,3742.09125,-1,3843.9
Fri May 13 2022 13:30,BUY,3691.15,3689.7549999999997,3710.3112499999997,0,152.75
Fri May 13 2022 13:15,SELLZERO,3684.2,3688.4299999999994,3707.882499999999,-1,3836.95
Fri May 13 2022 13:00,BUY,3699.95,3688.275,3706.0074999999997,0,137
Fri May 13 2022 10:15,SELLZERO,3678.05,3687.3075,3695.7912499999998,-1,3815.05
Thu May 12 2022 10:45,BUY,3580.85,3580.0824999999995,3634.0875,0,234.20000000000027
Thu May 12 2022 10:30,SELLZERO,3577.25,3577.625,3631.59125,-1,3811.4500000000003
Thu May 12 2022 09:15,BUY,3593.35,3575.63,3617.1712499999994,0,218.10000000000036
Wed May 11 2022 13:30,SELLZERO,3567.45,3587.7375,3598.260000000001,-1,3785.55
Wed May 11 2022 09:45,BUY,3581.2,3574.8650000000002,3579.3537499999998,0,204.35000000000036
Tue May 10 2022 13:15,BUYZERO,3608,3584.340000000001,3583.638749999999,1,-3403.6499999999996
Tue May 10 2022 10:00,SELL,3620,3620.265000000001,3595.5225,0,216.35000000000036
Tue May 10 2022 09:15,BUYZERO,3624,3623.915,3599.8824999999997,1,-3407.6499999999996
Mon May 09 2022 15:15,SELL,3568.75,3622.1949999999997,3600.33875,0,161.10000000000036
Mon May 09 2022 13:15,SELLZERO,3546.9,3597.4824999999996,3598.6612499999997,-1,3708.0000000000005
Fri May 06 2022 12:45,BUY,3526.5,3516.3725,3543.4887500000004,0,181.50000000000045
Fri May 06 2022 11:45,SELLZERO,3504.7,3512.397499999999,3534.006250000001,-1,3686.2000000000003
Fri May 06 2022 11:30,BUY,3523.7,3511.3324999999995,3532.880000000002,0,162.50000000000045
Fri May 06 2022 11:15,SELLZERO,3505.05,3510.0800000000004,3531.2575000000006,-1,3667.5500000000006
Fri May 06 2022 10:45,BUY,3516.45,3509.3625,3528.325,0,151.10000000000082
Fri May 06 2022 10:15,SELLZERO,3506.35,3510.5175000000004,3526.3650000000002,-1,3657.4500000000007
Fri May 06 2022 09:30,BUY,3512,3510.472499999999,3522.3375,0,145.45000000000073
Fri May 06 2022 09:15,SELLZERO,3465.05,3508.725,3520.09125,-1,3610.500000000001
Thu May 05 2022 15:15,BUY,3523.9,3509.8599999999997,3519.15375,0,86.60000000000082
Thu May 05 2022 13:15,BUYZERO,3558.2,3516.0999999999995,3515.20625,1,-3471.599999999999
Thu May 05 2022 09:15,SELL,3549.75,3560.9100000000008,3537.591249999999,0,78.150000000001
Wed May 04 2022 13:15,BUYZERO,3547.2,3544.6399999999994,3535.9462499999995,1,-3469.049999999999
Wed May 04 2022 12:30,SELL,3538.45,3540.6099999999997,3538.8062500000005,0,69.400000000001
Wed May 04 2022 09:30,BUYZERO,3592.35,3554.5075000000006,3553.6125,1,-3522.949999999999
Fri Apr 29 2022 09:15,SELL,3787.65,3799.2399999999993,3733.69625,0,264.7000000000012
Thu Apr 28 2022 15:15,BUYZERO,3834.4,3802.837499999999,3738.995,1,-3569.699999999999
Thu Apr 28 2022 10:00,SELL,3819,3846.3175,3826.24875,0,249.3000000000011
Thu Apr 28 2022 09:15,BUYZERO,3845.95,3845.8950000000004,3830.8287500000015,1,-3596.6499999999987
Wed Apr 27 2022 12:00,SELL,3878.45,3879.144999999999,3859.8662500000005,0,281.8000000000011
Wed Apr 27 2022 11:45,BUYZERO,3881.4,3878.6899999999987,3862.2100000000005,1,-3599.599999999999
Wed Apr 27 2022 10:45,SELL,3889.95,3891.5474999999997,3868.5487499999995,0,290.3500000000008
Tue Apr 26 2022 15:15,BUYZERO,3892.1,3883.842500000001,3873.5137499999983,1,-3601.749999999999
Tue Apr 26 2022 14:45,SELL,3870,3882.1450000000004,3874.99375,0,268.2500000000009
Tue Apr 26 2022 13:45,SELLZERO,3832.6,3873.1375000000007,3874.6737499999995,-1,4100.85
Mon Apr 25 2022 10:45,BUY,3695,3680.4900000000002,3750.40625,0,405.85000000000036
Fri Apr 22 2022 15:15,SELLZERO,3642.5,3679.8324999999995,3726.7400000000002,-1,4048.3500000000004
Fri Apr 22 2022 12:15,BUY,3671.25,3670.4950000000013,3677.90125,0,377.10000000000036
Fri Apr 22 2022 10:00,SELLZERO,3656.95,3662.6924999999997,3670.2975000000006,-1,4034.05
Thu Apr 21 2022 15:15,BUY,3702.35,3666.0925,3669.9200000000005,0,331.7000000000003
Thu Apr 21 2022 14:15,BUYZERO,3723.55,3675.2225,3674.0150000000003,1,-3391.85
Thu Apr 21 2022 10:45,SELL,3706,3710.8275000000003,3687.2475000000004,0,314.1500000000001
Wed Apr 20 2022 15:15,BUYZERO,3720.75,3710.4824999999996,3694.4900000000002,1,-3406.6
Wed Apr 20 2022 14:45,SELL,3699.85,3710.2275,3696.9262500000013,0,293.25
Wed Apr 20 2022 13:15,BUYZERO,3704.8,3704.1175000000003,3700.9025,1,-3411.55
Wed Apr 20 2022 12:15,SELL,3695,3702.79,3705.377500000001,0,283.4499999999998
Wed Apr 20 2022 12:00,SELLZERO,3687.7,3701.875000000001,3706.3512500000006,-1,3971.1499999999996
Wed Apr 20 2022 10:00,BUY,3700,3694.6,3702.9800000000005,0,271.14999999999964
Wed Apr 20 2022 09:30,SELLZERO,3692.95,3694.5049999999997,3701.7962500000003,-1,3964.0999999999995
Wed Apr 20 2022 09:15,BUY,3705.6,3694.9174999999996,3701.28375,0,258.49999999999955
Tue Apr 19 2022 15:15,SELLZERO,3657.15,3692.5800000000004,3699.7262500000006,-1,3915.6499999999996
Tue Apr 19 2022 14:30,BUY,3711.5,3690.185,3697.1512500000003,0,204.14999999999964
Tue Apr 19 2022 12:30,BUYZERO,3713.2,3699.3674999999994,3699.186250000001,1,-3509.05
Mon Apr 18 2022 15:15,SELL,3714.6,3727.0175000000004,3708.8950000000004,0,205.54999999999973
Mon Apr 18 2022 12:00,BUYZERO,3721.55,3721.3799999999997,3716.5525000000002,1,-3516.0000000000005
Mon Apr 18 2022 11:45,SELL,3713.5,3720.665,3716.75,0,197.49999999999955
Wed Apr 13 2022 15:15,SELLZERO,3697.3,3717.2300000000005,3721.569999999999,-1,3894.7999999999997
Wed Apr 13 2022 11:15,BUY,3696,3691.2925000000005,3703.4112499999987,0,198.79999999999973
Tue Apr 12 2022 14:15,BUYZERO,3709.85,3705.8700000000013,3705.2037499999997,1,-3511.05
Tue Apr 12 2022 14:00,SELL,3699.95,3706.892500000001,3704.752500000001,0,188.89999999999964
Tue Apr 12 2022 12:45,BUYZERO,3718.3,3711.1125000000006,3701.937499999999,1,-3529.4000000000005
Tue Apr 12 2022 12:30,SELL,3710.15,3711.8199999999997,3701.55625,0,180.74999999999955
Tue Apr 12 2022 12:15,BUYZERO,3719,3712.4924999999994,3701.4837499999994,1,-3538.2500000000005
Mon Apr 11 2022 10:45,SELL,3789.8,3792.1174999999994,3753.6349999999998,0,251.54999999999973
Mon Apr 11 2022 09:15,BUYZERO,3796,3790.8900000000003,3766.5425000000005,1,-3544.4500000000003
Fri Apr 08 2022 13:15,SELL,3783.75,3791.8075,3784.41875,0,239.29999999999973
Fri Apr 08 2022 11:45,SELLZERO,3786.1,3790.9700000000003,3791.7174999999997,-1,4025.3999999999996
Fri Apr 08 2022 10:15,BUY,3793.95,3788.3825000000006,3790.0700000000006,0,231.44999999999982
Thu Apr 07 2022 14:15,SELLZERO,3785,3789.37,3790.5075000000006,-1,4016.45
Thu Apr 07 2022 13:45,BUY,3789.95,3789.5674999999997,3790.3200000000006,0,226.5
Thu Apr 07 2022 13:30,SELLZERO,3774.45,3788.8875,3789.7437500000005,-1,4000.95
Thu Apr 07 2022 13:00,BUY,3789.4,3788.5049999999997,3789.7375000000015,0,211.54999999999973
Thu Apr 07 2022 12:45,SELLZERO,3788.25,3788.9899999999993,3789.940000000001,-1,3999.7999999999997
Thu Apr 07 2022 12:30,BUY,3802.9,3790.5325,3790.623750000001,0,196.89999999999964
Thu Apr 07 2022 12:15,BUYZERO,3799.95,3791.919999999999,3791.0700000000006,1,-3603.05
Thu Apr 07 2022 11:30,SELL,3785.9,3793.409999999999,3790.8962500000002,0,182.8499999999999
Thu Apr 07 2022 10:30,BUYZERO,3804.15,3792.2349999999997,3790.4375,1,-3621.3
Thu Apr 07 2022 09:45,SELL,3787.05,3791.8650000000002,3790.5187499999984,0,165.75
Wed Apr 06 2022 15:15,BUYZERO,3801.8,3792.1975000000007,3790.7524999999987,1,-3636.05
Wed Apr 06 2022 14:45,SELL,3789.95,3793.6225,3791.2549999999997,0,153.89999999999964
Wed Apr 06 2022 14:30,BUYZERO,3797.65,3794.4500000000007,3791.3949999999995,1,-3643.7500000000005
Wed Apr 06 2022 14:15,SELL,3782.75,3794.1175000000003,3791.3112499999997,0,138.99999999999955
Wed Apr 06 2022 13:30,SELLZERO,3773.9,3790.2650000000003,3791.0924999999997,-1,3912.8999999999996
Wed Apr 06 2022 09:15,BUY,3769,3768.38,3781.2487499999997,0,143.89999999999964
Tue Apr 05 2022 13:00,BUYZERO,3803.5,3785.412500000001,3784.5999999999985,1,-3659.6000000000004
Tue Apr 05 2022 11:00,SELL,3794,3798.7875,3785.11875,0,134.39999999999964
Tue Apr 05 2022 09:15,BUYZERO,3799.3,3798.3050000000003,3788.2049999999995,1,-3664.9000000000005
Mon Apr 04 2022 15:15,SELL,3763.65,3796.0299999999997,3788.1712500000003,0,98.74999999999955
Mon Apr 04 2022 14:00,SELLZERO,3750.15,3785.6825,3785.7625,-1,3848.8999999999996
Mon Apr 04 2022 11:00,BUY,3765.75,3758.6075000000005,3779.1524999999992,0,83.14999999999964
Mon Apr 04 2022 10:30,SELLZERO,3750.5,3754.9375,3776.62125,-1,3833.6499999999996
Thu Mar 31 2022 12:15,BUY,3677,3673.530000000001,3693.44375,0,156.64999999999964
Thu Mar 31 2022 09:15,SELLZERO,3672.35,3673.6075000000005,3680.2062500000006,-1,3828.9999999999995
Wed Mar 30 2022 14:45,BUY,3678.95,3675.4574999999995,3677.942500000001,0,150.04999999999973
Wed Mar 30 2022 14:15,BUYZERO,3685.2,3677.3475000000008,3677.211250000001,1,-3535.15
Tue Mar 29 2022 15:15,SELL,3689.1,3704.2175,3691.1387499999996,0,153.94999999999982
Tue Mar 29 2022 12:15,SELLZERO,3671.2,3690.5625,3691.053749999999,-1,3825.1499999999996
Tue Mar 29 2022 11:45,BUY,3689.65,3687.7525,3691.40375,0,135.49999999999955
Mon Mar 28 2022 15:15,SELLZERO,3687.75,3697.8425,3699.5449999999996,-1,3823.2499999999995
Mon Mar 28 2022 10:45,BUY,3700.15,3697.562499999999,3696.2774999999992,0,123.09999999999945
Mon Mar 28 2022 10:30,BUYZERO,3711,3697.3324999999995,3697.2987499999995,1,-3587.9000000000005
Mon Mar 28 2022 09:15,SELL,3701.7,3702.4950000000003,3702.1212499999992,0,113.79999999999927
Fri Mar 25 2022 15:15,SELLZERO,3654.35,3700.2950000000005,3701.6299999999997,-1,3768.149999999999
Thu Mar 24 2022 12:30,BUY,3611.9,3610.8125,3634.3524999999995,0,156.2499999999991
Thu Mar 24 2022 12:15,SELLZERO,3602.25,3608.3050000000003,3631.3012499999995,-1,3758.499999999999
Thu Mar 24 2022 12:00,BUY,3610.05,3606.6325000000006,3628.282499999999,0,148.4499999999989
Wed Mar 23 2022 15:15,SELLZERO,3601.5,3610.0049999999997,3617.7512500000003,-1,3749.949999999999
Wed Mar 23 2022 12:45,BUY,3612.35,3610.527500000001,3607.755,0,137.599999999999
Wed Mar 23 2022 12:30,BUYZERO,3620.55,3610.5825000000004,3607.43125,1,-3482.950000000001
Wed Mar 23 2022 10:30,SELL,3600,3613.8425,3611.5875,0,117.04999999999882
Wed Mar 23 2022 09:45,BUYZERO,3628.45,3615.535,3613.1925,1,-3511.400000000001
Tue Mar 22 2022 13:00,SELL,3627,3634.825,3623.7599999999993,0,115.599999999999
Tue Mar 22 2022 10:30,SELLZERO,3594.3,3615.3575000000005,3617.5337499999996,-1,3709.899999999999
Mon Mar 21 2022 14:45,BUY,3596.35,3593.9550000000004,3614.035,0,113.54999999999927
Mon Mar 21 2022 12:00,BUYZERO,3666,3620.905,3619.62125,1,-3552.4500000000007
Thu Mar 17 2022 15:15,SELL,3650.45,3670.4024999999992,3632.167500000001,0,97.99999999999909
Thu Mar 17 2022 11:00,SELLZERO,3642.5,3656.2325000000005,3658.1575000000003,-1,3740.499999999999
Tue Mar 15 2022 12:15,BUY,3470.15,3467.085,3502.8625,0,270.349999999999
Mon Mar 14 2022 15:15,SELLZERO,3454.45,3467.4975000000004,3479.5412499999998,-1,3724.799999999999
Mon Mar 14 2022 09:15,BUY,3395,3393.025,3430.7725,0,329.7999999999988
Fri Mar 11 2022 11:45,BUYZERO,3412,3410.6425000000004,3410.2225,1,-3082.200000000001
Fri Mar 11 2022 10:30,SELL,3417.85,3420.4224999999997,3406.72375,0,335.6499999999987
Fri Mar 11 2022 10:00,BUYZERO,3428.6,3420.685,3407.937500000001,1,-3092.950000000001
Thu Mar 10 2022 15:15,SELL,3422.35,3423.2125,3411.3350000000005,0,329.3999999999987
Thu Mar 10 2022 15:00,BUYZERO,3425.7,3423.5549999999994,3412.1575000000003,1,-3096.300000000001
Thu Mar 10 2022 14:45,SELL,3415.05,3423.4549999999995,3412.7937500000007,0,318.7499999999991
Thu Mar 10 2022 14:30,BUYZERO,3428.65,3423.6374999999994,3413.8849999999998,1,-3109.900000000001
Thu Mar 10 2022 14:15,SELL,3413.7,3423.2400000000002,3414.4350000000004,0,303.7999999999988
Thu Mar 10 2022 12:00,SELLZERO,3415.1,3418.309999999999,3418.7950000000005,-1,3718.8999999999987
Thu Mar 10 2022 11:45,BUY,3419.35,3418.3849999999998,3419.40375,0,299.5499999999988
Thu Mar 10 2022 11:30,SELLZERO,3415,3418.1875,3419.2037500000006,-1,3714.549999999999
Thu Mar 10 2022 10:00,BUY,3418.3,3412.0149999999994,3417.784999999999,0,296.24999999999864
Thu Mar 10 2022 09:45,SELLZERO,3410,3411.7625,3417.6087499999994,-1,3706.2499999999986
Thu Mar 10 2022 09:15,BUY,3411.85,3409.7575000000006,3416.49875,0,294.3999999999987
Wed Mar 09 2022 15:15,SELLZERO,3339,3406.2599999999998,3414.3737499999997,-1,3633.3999999999987
Wed Mar 09 2022 09:15,BUY,3342,3322.0824999999995,3356.842499999999,0,291.3999999999987
Tue Mar 08 2022 15:15,SELLZERO,3317.1,3321.2400000000002,3354.5837499999993,-1,3608.4999999999986
Tue Mar 08 2022 15:00,BUY,3327.95,3320.8875,3352.6037499999993,0,280.5499999999988
Tue Mar 08 2022 14:45,SELLZERO,3297,3318.8899999999994,3349.7637499999996,-1,3577.549999999999
Tue Mar 08 2022 10:15,BUY,3240.4,3233.75,3277.495,0,337.1499999999987
Tue Mar 08 2022 10:00,SELLZERO,3223.6,3228.5325,3274.71,-1,3560.7499999999986
Mon Mar 07 2022 15:15,BUY,3234.65,3219.755,3262.9674999999997,0,326.09999999999854
Mon Mar 07 2022 14:45,SELLZERO,3211.25,3219.6075000000005,3257.2037499999997,-1,3537.3499999999985
Mon Mar 07 2022 11:45,BUY,3219.5,3204.7525,3221.16875,0,317.84999999999854
Mon Mar 07 2022 11:30,SELLZERO,3193.4,3202.4024999999997,3218.0762499999996,-1,3511.2499999999986
Fri Mar 04 2022 15:15,BUY,3242.1,3185.6325,3201.5487500000004,0,269.1499999999987
Fri Mar 04 2022 13:30,BUYZERO,3278.5,3208.8774999999996,3207.5387500000006,1,-3009.3500000000013
Fri Mar 04 2022 11:15,SELL,3222,3238.925,3214.83875,0,212.64999999999873
Thu Mar 03 2022 15:15,BUYZERO,3297.1,3245.9224999999997,3223.855,1,-3084.450000000001
Wed Mar 02 2022 09:45,SELL,3401.45,3401.5875,3371.6,0,316.99999999999864
Mon Feb 28 2022 15:15,BUYZERO,3530.35,3409.1724999999997,3381.74375,1,-3213.3500000000013
Mon Feb 28 2022 10:45,SELL,3513.95,3515.4450000000006,3458.4275000000007,0,300.59999999999854
Fri Feb 25 2022 14:45,BUYZERO,3535.4,3509.562499999999,3479.6637499999997,1,-3234.8000000000015
Fri Feb 25 2022 10:15,SELL,3529,3533.7300000000005,3521.7912499999998,0,294.19999999999845
Thu Feb 24 2022 13:30,SELLZERO,3475,3512.94,3513.0500000000006,-1,3769.1999999999985
Thu Feb 24 2022 12:15,BUY,3506.7,3501.6200000000003,3512.8237500000005,0,262.49999999999864
Wed Feb 23 2022 15:00,BUYZERO,3578.5,3521.1475,3518.4924999999994,1,-3316.0000000000014
Wed Feb 23 2022 10:30,SELL,3606.8,3608.065,3559.5449999999996,0,290.7999999999988
Wed Feb 23 2022 10:15,BUYZERO,3616.7,3609.8849999999998,3562.96875,1,-3325.900000000001
Wed Feb 23 2022 09:30,SELL,3613,3613.585,3573.5862500000003,0,287.099999999999
Wed Feb 23 2022 09:15,BUYZERO,3628.85,3614.9300000000003,3576.74125,1,-3341.750000000001
Tue Feb 22 2022 15:15,SELL,3600.7,3614.3224999999998,3579.5325000000003,0,258.9499999999989
Tue Feb 22 2022 12:15,SELLZERO,3586,3592.8725000000004,3596.1212499999992,-1,3844.949999999999
Tue Feb 22 2022 09:15,BUY,3581.05,3572.065,3592.6399999999994,0,263.8999999999987
Mon Feb 21 2022 15:00,SELLZERO,3571.95,3572.0174999999995,3590.87875,-1,3835.8499999999985
Mon Feb 21 2022 14:45,BUY,3585.05,3573.4425,3589.9299999999994,0,250.79999999999836
Mon Feb 21 2022 12:45,BUYZERO,3630.85,3589.525,3589.0412500000007,1,-3380.0500000000015
Mon Feb 21 2022 09:45,SELL,3613.1,3618.05,3595.74625,0,233.04999999999836
Fri Feb 18 2022 15:15,BUYZERO,3632.15,3619.8799999999997,3599.7050000000004,1,-3399.1000000000017
